Time (ms),Memory Allocated (KB),Memory Freed (KB),Peak Memory (KB),Stack Usage (KB),Memory_Delta,Memory_Utilization_Ratio
0,0.0,0.0,0.0,0.0,0.0,0.0
2284992,56.800000000000004,0.0,63.90703125,0.0,71.0,0.9860041228165347
2400456,57.6,0.0,64.8140625,0.0,72.0,0.9860903060132677
2431616,57.6,0.0,64.8140625,0.0,72.0,0.9860903060132677
2431616,0.8,0.0,0.9070312500000001,0.0,1.0,0.4980544747081712
2433263,0.0,0.0,0.0,0.0,0.0,0.0
